,UNITID,NAME,CITY,STATE,ZIP,REGION,LOCALE,COSTT4_A,NPT4_PRIV,DEBT_MDN,FAMINC,ADM_RATE,SAT_AVG,UGDS,RET_FT4_POOLED,UGDS_WHITE,COST_CATEGORY
845,209287,Multnomah University,Portland,OR,97220,8,11.0,38201.0,24349.0,14125.0,54535.931915,0.5352,,403.0,0.5682,0.7097,Middle cost
846,209409,Northwest Christian University,Eugene,OR,97401-3745,8,12.0,39545.0,19916.0,16446.0,57168.361582,0.6242,1058.0,555.0,0.6667,0.7153,Middle cost
847,209533,Oregon College of Art and Craft,Portland,OR,97225,8,21.0,47000.0,28568.0,12000.0,56439.684932,0.9848,,103.0,0.4872,0.7282,Middle cost
848,209603,Pacific Northwest College of Art,Portland,OR,97209-3404,8,11.0,51712.0,28399.0,14000.0,69382.26738,0.9309,,448.0,0.6875,0.5513,Middle cost
849,209612,Pacific University,Forest Grove,OR,97116,8,21.0,57488.0,31450.0,19000.0,80968.860182,0.8531,1169.0,1820.0,0.7824,0.5049,Higher cost
850,209825,University of Portland,Portland,OR,97203-5798,8,11.0,58463.0,33959.0,20375.0,107252.36545,0.7533,1232.0,3757.0,0.8894,0.5704,Higher cost
851,209922,Reed College,Portland,OR,97202-8199,8,11.0,69734.0,33495.0,15000.0,109387.40217,0.3503,1422.0,1456.0,0.8804,0.5859,Higher cost
852,210304,Warner Pacific University,Portland,OR,97215,8,11.0,37406.0,24566.0,23958.0,47696.34958,0.9744,,363.0,0.6709,0.3251,Middle cost
853,210331,Corban University,Salem,OR,97317-9392,8,12.0,43905.0,22411.0,19500.0,80006.94052,0.9091,1123.0,970.0,0.7847,0.7536,Middle cost
854,210401,Willamette University,Salem,OR,97301,8,12.0,61279.0,29386.0,19500.0,93653.191424,0.8364,,1623.0,0.8423,0.6309,Higher cost
855,210492,Bryn Athyn College of the New Church,Bryn Athyn,PA,19009-0711,2,21.0,30889.0,19048.0,12000.0,63790.980392,0.888,1113.0,294.0,0.7619,0.6429,Middle cost
856,210571,Albright College,Reading,PA,19612-5234,2,13.0,57415.0,23124.0,22973.0,61701.385162,0.62,,1897.0,0.6849,0.5024,Higher cost
857,210669,Allegheny College,Meadville,PA,16335-3902,2,32.0,60783.0,23927.0,25000.0,81798.063041,0.6361,1249.0,1735.0,0.8188,0.6692,Higher cost
858,210739,DeSales University,Center Valley,PA,18034-9568,2,41.0,50498.0,26971.0,19000.0,83165.628571,0.7853,1134.0,2449.0,0.8176,0.6995,Middle cost
859,210775,Alvernia University,Reading,PA,19607-1799,2,13.0,46581.0,27362.0,21773.0,68130.406891,0.6838,1042.0,2176.0,0.7584,0.6806,Middle cost
860,211024,Clarks Summit University,South Abington Township,PA,18411-1250,2,21.0,32740.0,23481.0,15000.0,49752.886435,0.5071,,531.0,0.6438,0.8418,Middle cost
861,211088,Arcadia University,Glenside,PA,19038-3295,2,21.0,57155.0,24659.0,23500.0,80734.621492,0.6416,1157.0,2003.0,0.7768,0.649,Higher cost
862,211273,Bryn Mawr College,Bryn Mawr,PA,19010,2,21.0,68410.0,29334.0,21135.0,90110.839535,0.3408,,1353.0,0.9185,0.3873,Higher cost
863,211291,Bucknell University,Lewisburg,PA,17837,2,32.0,70125.0,39294.0,22269.0,143224.74963,0.3304,1353.0,3583.0,0.9319,0.7245,Higher cost
864,211352,Cabrini University,Radnor,PA,19087-3698,2,21.0,44970.0,26400.0,18490.0,67230.373303,0.7189,,1557.0,0.6968,0.5408,Middle cost
865,211431,Carlow University,Pittsburgh,PA,15213-3165,2,11.0,40608.0,19725.0,20500.0,54453.0,0.8664,1092.0,1314.0,0.7878,0.6826,Middle cost
866,211440,Carnegie Mellon University,Pittsburgh,PA,15213-3890,2,11.0,70060.0,32674.0,19500.0,107339.42973,0.1712,1507.0,6483.0,0.9632,0.2702,Higher cost
867,211468,Cedar Crest College,Allentown,PA,18104-6196,2,12.0,49741.0,21239.0,20897.0,53203.805556,0.5719,1065.0,1303.0,0.8122,0.5871,Middle cost
868,211556,Chatham University,Pittsburgh,PA,15232,2,11.0,50346.0,23892.0,15554.0,68652.439929,0.5538,,1059.0,0.8075,0.7904,Middle cost
869,211583,Chestnut Hill College,Philadelphia,PA,19118-2693,2,11.0,50541.0,25248.0,21106.0,50413.306667,0.9603,1026.0,1284.0,0.7522,0.3754,Middle cost
870,211893,Curtis Institute of Music,Philadelphia,PA,19103,2,11.0,20993.0,18232.0,16250.0,97462.304348,0.0455,,130.0,0.9846,0.2769,Middle cost
871,211981,Delaware Valley University,Doylestown,PA,18901-2697,2,21.0,53667.0,28393.0,18000.0,78770.29973,0.6566,1080.0,1884.0,0.7134,0.6868,Middle cost
872,212009,Dickinson College,Carlisle,PA,17013-2896,2,13.0,68979.0,31491.0,19000.0,123362.4514,0.4914,,2353.0,0.9085,0.6417,Higher cost
873,212054,Drexel University,Philadelphia,PA,19104,2,11.0,66841.0,33631.0,20500.0,81384.628823,0.7694,1281.0,15557.0,0.8909,0.5175,Higher cost
874,212106,Duquesne University,Pittsburgh,PA,15282,2,11.0,51678.0,29622.0,23250.0,102880.6306,0.7185,1229.0,6008.0,0.8515,0.8051,Middle cost
875,212133,Eastern University,Saint Davids,PA,19087-3696,2,21.0,46849.0,23529.0,18500.0,56663.545382,0.6843,1108.0,1844.0,0.7485,0.4962,Middle cost
876,212197,Elizabethtown College,Elizabethtown,PA,17022-2298,2,21.0,57983.0,27017.0,25252.0,93058.163265,0.7572,1185.0,1602.0,0.8779,0.8645,Higher cost
877,212452,Faith Theological Seminary,Baltimore,MD,21212-2624,2,11.0,24970.0,21877.0,,31519.92,0.5,,46.0,0.8148,0.1087,Middle cost
878,212577,Franklin and Marshall College,Lancaster,PA,17604-3003,2,13.0,70332.0,26479.0,19000.0,113396.70732,0.3532,,2298.0,0.9197,0.557,Higher cost
879,212601,Gannon University,Erie,PA,16541-0001,2,13.0,43322.0,21526.0,23494.0,79483.28223,0.8085,1129.0,2733.0,0.8411,0.7208,Middle cost
880,212656,Geneva College,Beaver Falls,PA,15010-3599,2,21.0,37018.0,19782.0,19500.0,70796.077657,0.6332,1133.0,1263.0,0.7793,0.8076,Middle cost
881,212674,Gettysburg College,Gettysburg,PA,17325,2,13.0,66710.0,27803.0,23250.0,130670.36257,0.4541,,2441.0,0.9011,0.7395,Higher cost
882,212832,Gwynedd Mercy University,Gwynedd Valley,PA,19437-0901,2,21.0,46538.0,23213.0,20500.0,62831.029863,0.92,1031.0,1943.0,0.8249,0.596,Middle cost
883,212869,Harcum College,Bryn Mawr,PA,19010-3470,2,21.0,36469.0,23841.0,12000.0,32935.091743,,,1310.0,,0.3168,Middle cost
884,212911,Haverford College,Haverford,PA,19041-1392,2,21.0,71614.0,28799.0,10607.0,95317.093633,0.1879,1461.0,1305.0,0.9685,0.5303,Higher cost
885,212975,Commonwealth Technical Institute,Johnstown,PA,15905-3092,2,23.0,38412.0,32719.0,,16910.770833,,,175.0,,0.7257,Middle cost
886,212984,Holy Family University,Philadelphia,PA,19114-2009,2,11.0,36078.0,14230.0,19000.0,63088.255046,0.7198,1017.0,1903.0,0.7865,0.6474,Middle cost
887,213011,Immaculata University,Immaculata,PA,19345,2,21.0,44472.0,31337.0,22000.0,82674.603175,0.8076,1129.0,1285.0,0.7627,0.7035,Middle cost
888,213233,Johnson College,Scranton,PA,18508-1495,2,13.0,24734.0,18417.0,12000.0,47039.721868,0.9643,,422.0,,0.8744,Middle cost
889,213251,Juniata College,Huntingdon,PA,16652-2196,2,32.0,57797.0,24345.0,26334.0,93242.779863,0.7017,,1304.0,0.8218,0.76,Higher cost
890,213303,Keystone College,La Plume,PA,18440-0200,2,21.0,39511.0,22493.0,16879.0,55622.682353,0.706,,1190.0,0.6679,0.7101,Middle cost
891,213321,King's College,Wilkes-Barre,PA,18711-0801,2,13.0,49355.0,26746.0,19500.0,88149.339423,0.7759,,2122.0,0.737,0.7083,Middle cost
892,213358,La Roche University,Pittsburgh,PA,15237-5898,2,21.0,40984.0,19947.0,19023.0,63725.03177,0.9939,1008.0,1262.0,0.6827,0.6189,Middle cost
893,213367,La Salle University,Philadelphia,PA,19141-1199,2,11.0,41961.0,24590.0,18250.0,65424.887214,0.8118,,3766.0,0.7525,0.4833,Middle cost
894,213376,Lackawanna College,Scranton,PA,18509-3206,2,13.0,25276.0,17840.0,9500.0,41020.589679,,,1738.0,0.2,0.5794,Middle cost
895,213385,Lafayette College,Easton,PA,18042-1768,2,21.0,68640.0,29884.0,19000.0,141097.93562,0.2939,1351.0,2616.0,0.9398,0.659,Higher cost
896,213400,Lancaster Bible College,Lancaster,PA,17601-5036,2,21.0,33519.0,21009.0,14027.0,57787.528037,0.6357,1106.0,1530.0,0.7841,0.4627,Middle cost
897,213507,Lebanon Valley College,Annville,PA,17003-1400,2,23.0,56287.0,27203.0,23250.0,90921.91976,0.7821,1180.0,1684.0,0.8131,0.8426,Higher cost
898,213543,Lehigh University,Bethlehem,PA,18015,2,13.0,65652.0,30832.0,20672.0,117290.49921,0.2233,1380.0,5030.0,0.9509,0.6266,Higher cost
899,213622,UPMC St. Margaret School of Nursing,Pittsburgh,PA,15238-3250,2,21.0,28224.0,23319.0,12000.0,60872.428571,0.5556,,102.0,,0.8333,Middle cost
900,213668,Lycoming College,Williamsport,PA,17701-5192,2,13.0,53138.0,19449.0,25912.0,72500.493769,0.656,1104.0,1131.0,0.7744,0.6039,Middle cost
901,213774,Manor College,Jenkintown,PA,19046-3399,2,21.0,24528.0,16749.0,11000.0,36593.158379,0.9382,898.0,643.0,0.5814,0.3546,Middle cost
902,213826,Marywood University,Scranton,PA,18509-1598,2,13.0,47336.0,23367.0,24250.0,78223.371041,0.7636,1107.0,1810.0,0.8609,0.7685,Middle cost
903,213987,Mercyhurst University,Erie,PA,16546,2,13.0,49928.0,24592.0,17500.0,68604.371254,0.5981,,2374.0,0.8014,0.7852,Middle cost
904,213996,Messiah University,Mechanicsburg,PA,17055,2,21.0,47337.0,26919.0,23000.0,97828.934803,0.7889,1207.0,2633.0,0.8741,0.809,Middle cost
905,214023,The Workforce Institute's City College,Philadelphia,PA,19140-2302,2,11.0,16324.0,8906.0,20000.0,13326.528302,0.5,,8.0,,0.25,Lower cost
906,214069,Misericordia University,Dallas,PA,18612-1098,2,21.0,45405.0,24023.0,23250.0,82326.530065,0.8263,1133.0,1997.0,0.8193,0.8668,Middle cost
907,214148,Moore College of Art and Design,Philadelphia,PA,19103-1179,2,11.0,57187.0,34595.0,21990.0,76309.641256,0.5195,1194.0,372.0,0.7421,0.5672,Higher cost
908,214157,Moravian College,Bethlehem,PA,18018-6650,2,13.0,55776.0,29680.0,22113.0,83809.963483,0.7282,1129.0,2061.0,0.8144,0.7181,Higher cost
909,214166,Mount Aloysius College,Cresson,PA,16630-1999,2,31.0,35293.0,21832.0,18500.0,57767.816583,0.9163,1031.0,1155.0,0.6504,0.7887,Middle cost
910,214175,Muhlenberg College,Allentown,PA,18104,2,12.0,65122.0,30684.0,23250.0,126766.33333,0.6179,1281.0,2285.0,0.8945,0.7168,Higher cost
911,214272,Neumann University,Aston,PA,19014-1298,2,21.0,44057.0,24043.0,22250.0,68092.567421,0.6902,1000.0,1907.0,0.7401,0.5459,Middle cost
912,214476,Ohio Valley Hospital School of Nursing,McKees Rocks,PA,15136,2,21.0,29000.0,28325.0,4750.0,58789.792453,0.7368,,80.0,,0.9375,Middle cost
913,214582,Pennsylvania Institute of Technology,Media,PA,19063-4098,2,21.0,20287.0,17580.0,6667.0,20924.820545,,,404.0,,0.1782,Middle cost
914,214883,Peirce College,Philadelphia,PA,19102-4699,2,11.0,18260.0,6296.0,18750.0,28135.39001,,,1260.0,0.8,0.1817,Lower cost
915,214971,Pennsylvania Academy of the Fine Arts,Philadelphia,PA,19102-1510,2,11.0,56848.0,38942.0,19500.0,72786.955882,0.9017,,199.0,0.8134,0.608,Higher cost
916,215053,Pennsylvania College of Art and Design,Lancaster,PA,17608-0059,2,13.0,33790.0,25966.0,20204.0,65049.851852,0.4352,,251.0,0.7877,0.7291,Middle cost
917,215062,University of Pennsylvania,Philadelphia,PA,19104-6303,2,11.0,72584.0,25033.0,15000.0,71672.948623,0.0841,1492.0,10764.0,0.9801,0.4183,Higher cost
918,215105,The University of the Arts,Philadelphia,PA,19102-4901,2,11.0,63075.0,37830.0,23250.0,90878.386473,0.7517,,1717.0,0.8272,0.5614,Higher cost
919,215114,Cairn University-Langhorne,Langhorne,PA,19047-2990,2,21.0,38857.0,19413.0,23178.0,65393.19898,0.7607,1075.0,776.0,0.7746,0.7036,Middle cost
920,215132,University of the Sciences,Philadelphia,PA,19104-4495,2,11.0,58113.0,31534.0,26549.0,89882.464706,0.6327,1221.0,1225.0,0.8483,0.4433,Higher cost
921,215381,Pittsburgh Institute of Aeronautics,West Mifflin,PA,15122,2,21.0,32949.0,29076.0,12000.0,48351.401425,,,499.0,,0.7776,Middle cost
922,215415,Pittsburgh Technical College,Oakdale,PA,15071,2,41.0,31891.0,24303.0,13501.0,43393.15087,,,1648.0,0.6619,0.6396,Middle cost
923,215442,Point Park University,Pittsburgh,PA,15222-1984,2,11.0,42216.0,19174.0,20232.0,66397.976445,0.6507,1098.0,3170.0,0.7714,0.7155,Middle cost
924,215594,Reading Hospital School of Health Sciences,Reading,PA,19611,2,13.0,20712.0,16375.0,14003.0,51334.330544,0.2992,1033.0,329.0,,0.7538,Middle cost
925,215655,Robert Morris University,Moon Township,PA,15108-1189,2,21.0,44962.0,26027.0,23243.0,74423.875877,0.8413,1131.0,3979.0,0.8107,0.7419,Middle cost
926,215682,Rosedale Technical College,Pittsburgh,PA,15205-9791,2,21.0,23019.0,16619.0,12000.0,40892.845896,0.8109,,417.0,,0.8225,Middle cost
927,215691,Rosemont College,Rosemont,PA,19010-1699,2,21.0,33685.0,19635.0,20000.0,56532.908213,0.8866,1026.0,544.0,0.6756,0.3658,Middle cost
928,215743,Saint Francis University,Loretto,PA,15940,2,31.0,49177.0,27221.0,26694.0,82552.954486,0.7538,1146.0,1668.0,0.8043,0.8147,Middle cost
929,215770,Saint Joseph's University,Philadelphia,PA,19131-1395,2,11.0,60391.0,33742.0,20500.0,130361.0206,0.7632,1214.0,4814.0,0.899,0.7781,Higher cost
930,215798,Saint Vincent College,Latrobe,PA,15650-2690,2,21.0,47807.0,21537.0,24656.0,90798.609823,0.6835,1126.0,1607.0,0.8404,0.8307,Middle cost
931,215929,University of Scranton,Scranton,PA,18510-4699,2,13.0,59656.0,35313.0,26000.0,123602.35349,0.7319,1209.0,3624.0,0.8677,0.7895,Higher cost
932,215947,Seton Hill University,Greensburg,PA,15601,2,21.0,47776.0,23733.0,21500.0,83692.917197,0.7499,,1671.0,0.8336,0.8049,Middle cost
933,215974,UPMC Shadyside School of Nursing,Pittsburgh,PA,15232,2,11.0,27464.0,23914.0,11271.0,57739.192913,0.4884,,263.0,,0.8251,Middle cost
934,216047,Saint Charles Borromeo Seminary-Overbrook,Wynnewood,PA,19096,2,21.0,39170.0,37986.0,16500.0,73195.107143,0.913,,62.0,0.849,0.629,Middle cost
935,216278,Susquehanna University,Selinsgrove,PA,17870-1025,2,32.0,59477.0,25521.0,26850.0,99953.11814,0.7241,,2310.0,0.8345,0.7797,Higher cost
936,216287,Swarthmore College,Swarthmore,PA,19081,2,21.0,68846.0,21067.0,15000.0,89476.701439,0.0949,1465.0,1544.0,0.974,0.386,Higher cost
937,216311,Talmudical Yeshiva of Philadelphia,Philadelphia,PA,19131,2,11.0,19100.0,10570.0,,49010.736842,0.8444,,123.0,0.92,0.9593,Lower cost
938,216357,Thiel College,Greenville,PA,16125-2181,2,31.0,45843.0,21556.0,19500.0,64582.645418,0.761,973.0,704.0,0.5623,0.7244,Middle cost
939,216366,Thomas Jefferson University,Philadelphia,PA,19107,2,11.0,56855.0,25743.0,16750.0,58967.752381,0.5827,1163.0,3495.0,0.8067,0.5554,Higher cost
940,216524,Ursinus College,Collegeville,PA,19426-1000,2,21.0,65942.0,29143.0,27000.0,114933.95902,0.7087,1231.0,1406.0,0.8712,0.7262,Higher cost
941,216542,University of Valley Forge,Phoenixville,PA,19460-2373,2,21.0,33761.0,19612.0,20500.0,49516.237452,0.5893,,571.0,0.7368,0.5587,Middle cost
942,216551,Valley Forge Military College,Wayne,PA,19087-3695,2,21.0,46204.0,35905.0,9500.0,55174.241379,,,306.0,,0.4052,Middle cost
943,216597,Villanova University,Villanova,PA,19085-1699,2,21.0,68057.0,40134.0,25000.0,139368.18656,0.2922,1407.0,6819.0,0.954,0.7495,Higher cost
944,216667,Washington & Jefferson College,Washington,PA,15301,2,21.0,59288.0,28287.0,26000.0,99099.025899,0.8236,,1336.0,0.8464,0.7403,Higher cost
945,216694,Waynesburg University,Waynesburg,PA,15370-1257,2,32.0,34791.0,18931.0,21098.0,77214.929504,0.9145,1080.0,1322.0,0.7705,0.8684,Middle cost
946,216773,Western Pennsylvania Hospital School of Nursing,Pittsburgh,PA,15224,2,11.0,20196.0,15384.0,12000.0,58602.019417,1.0,,123.0,,0.878,Middle cost
947,216807,Westminster College,New Wilmington,PA,16172,2,31.0,48615.0,21198.0,20000.0,81315.398347,0.6642,1123.0,1173.0,0.7753,0.7042,Middle cost
948,216852,Widener University,Chester,PA,19013-5792,2,21.0,59484.0,31305.0,22125.0,92462.342604,0.692,1115.0,3201.0,0.7877,0.711,Higher cost
949,216931,Wilkes University,Wilkes-Barre,PA,18766,2,13.0,50756.0,26563.0,20500.0,73821.001452,0.7482,1153.0,2358.0,0.7587,0.7193,Middle cost
950,217013,Wilson College,Chambersburg,PA,17201-1285,2,13.0,35875.0,20077.0,16755.0,58829.721578,0.9187,1054.0,832.0,0.7329,0.6118,Middle cost
951,217040,Yeshivath Beth Moshe,Scranton,PA,18505-2196,2,13.0,16900.0,10125.0,,52767.153846,0.9091,,32.0,0.7347,1.0,Lower cost
952,217059,York College of Pennsylvania,York,PA,17403-3651,2,22.0,30612.0,20741.0,20500.0,89229.005534,0.6973,1132.0,3960.0,0.7868,0.7924,Middle cost
953,217156,Brown University,Providence,RI,02912,1,12.0,71050.0,31685.0,13500.0,107609.6323,0.0767,1492.0,6752.0,0.9825,0.4295,Higher cost
954,217165,Bryant University,Smithfield,RI,02917-1291,1,21.0,59129.0,38050.0,23250.0,122020.69466,0.7567,,3471.0,0.8996,0.7465,Higher cost
955,217235,Johnson & Wales University-Providence,Providence,RI,02903-3703,1,12.0,47882.0,26880.0,16500.0,61769.140971,0.91,,6569.0,0.7356,0.554,Middle cost
956,217305,New England Institute of Technology,East Greenwich,RI,02818-1205,1,21.0,40606.0,30805.0,16000.0,49785.955034,,,2596.0,,0.2219,Middle cost
957,217402,Providence College,Providence,RI,02918-0001,1,12.0,64808.0,38990.0,26784.0,144616.92991,0.4897,1294.0,4079.0,0.9235,0.7659,Higher cost
958,217493,Rhode Island School of Design,Providence,RI,02903-2784,1,12.0,67556.0,42484.0,24596.0,111677.46963,0.2387,1319.0,1994.0,0.9405,0.2959,Higher cost
959,217518,Roger Williams University,Bristol,RI,02809-2921,1,21.0,52139.0,36142.0,20000.0,117325.89482,0.8609,,4347.0,0.8022,0.7897,Middle cost
960,217536,Salve Regina University,Newport,RI,02840-4192,1,21.0,56361.0,31816.0,26966.0,113760.66328,0.7617,,1996.0,0.8322,0.8121,Higher cost
961,217606,Northpoint Bible College,Haverhill,MA,01835,1,21.0,28404.0,24809.0,14750.0,39385.455882,,,291.0,0.64,0.7079,Middle cost
962,217624,Allen University,Columbia,SC,29204,5,12.0,23677.0,14790.0,9500.0,23028.261364,,,698.0,0.3648,0.0086,Middle cost
963,217633,Anderson University,Anderson,SC,29621-4035,5,13.0,41431.0,21562.0,19500.0,76608.551471,0.6229,1133.0,2685.0,0.7699,0.8425,Middle cost
964,217688,Charleston Southern University,Charleston,SC,29406-9121,5,12.0,37287.0,17561.0,17534.0,56175.941906,0.5205,1130.0,2933.0,0.6627,0.5752,Middle cost
965,217721,Benedict College,Columbia,SC,29204-1086,5,12.0,33055.0,24725.0,17250.0,24304.780213,,,2165.0,0.5453,0.0083,Middle cost
966,217749,Bob Jones University,Greenville,SC,29614-0001,5,13.0,25287.0,12565.0,13000.0,59063.774118,,,2363.0,0.8208,0.7194,Middle cost
967,217776,Southern Wesleyan University,Central,SC,29630-1020,5,21.0,35493.0,17188.0,18333.0,50107.828418,0.5364,1062.0,1179.0,0.7246,0.6726,Middle cost
968,217873,Claflin University,Orangeburg,SC,29115-4498,5,32.0,32529.0,19396.0,21214.0,35314.848639,0.564,984.0,2043.0,0.7711,0.0078,Middle cost
969,217891,Clinton College,Rock Hill,SC,29730,5,13.0,19013.0,16129.0,9500.0,24278.57732,,,193.0,0.7407,0.0,Lower cost
970,217907,Coker University,Hartsville,SC,29550,5,32.0,39513.0,17979.0,15250.0,49781.467497,0.6255,1045.0,1017.0,0.5674,0.5133,Middle cost
971,217925,Columbia International University,Columbia,SC,29203-1513,5,12.0,34627.0,17481.0,14000.0,60533.98374,0.3339,1039.0,526.0,0.8,0.6008,Middle cost
972,217934,Columbia College,Columbia,SC,29203,5,12.0,31930.0,16034.0,15365.0,45828.347996,0.959,,1159.0,0.7016,0.4564,Middle cost
973,217961,Converse College,Spartanburg,SC,29302-0006,5,13.0,32127.0,18841.0,17125.0,60011.178926,0.5852,1129.0,893.0,0.7081,0.6349,Middle cost
974,217998,Erskine College,Due West,SC,29639,5,42.0,51998.0,30264.0,13000.0,75107.564304,0.5824,1047.0,572.0,0.5143,0.6206,Middle cost
975,218070,Furman University,Greenville,SC,29613-6162,5,21.0,63551.0,27487.0,19500.0,109524.87917,0.6105,1353.0,2731.0,0.9054,0.7686,Higher cost
976,218238,Limestone College,Gaffney,SC,29340-3799,5,31.0,40606.0,24083.0,17500.0,43697.9687,0.4416,1055.0,2278.0,0.5188,0.4517,Middle cost
977,218399,Morris College,Sumter,SC,29150-3599,5,13.0,25140.0,16814.0,12300.0,23351.666116,,,649.0,0.4934,0.0015,Middle cost
978,218414,Newberry College,Newberry,SC,29108,5,32.0,39552.0,21571.0,15858.0,61536.183673,0.6634,1036.0,1205.0,0.6238,0.5137,Middle cost
979,218441,North Greenville University,Tigerville,SC,29688-1892,5,41.0,35839.0,20025.0,13417.0,58476.92065,0.5962,1174.0,2025.0,0.7189,0.796,Middle cost
980,218539,Presbyterian College,Clinton,SC,29325,5,32.0,51693.0,18851.0,18500.0,78454.950355,0.6885,1115.0,973.0,0.7922,0.7091,Middle cost
981,218821,Spartanburg Methodist College,Spartanburg,SC,29301-5899,5,22.0,27882.0,12451.0,5500.0,52063.89206,0.5795,947.0,868.0,,0.5012,Middle cost
982,218919,Voorhees College,Denmark,SC,29042,5,32.0,26377.0,18489.0,9500.0,22490.657576,0.6545,,491.0,0.5497,0.0143,Middle cost
983,218973,Wofford College,Spartanburg,SC,29303-3663,5,13.0,57551.0,25374.0,23250.0,119184.45621,0.6358,1298.0,1659.0,0.8845,0.8029,Higher cost
984,219000,Augustana University,Sioux Falls,SD,57197-0001,4,12.0,45145.0,22891.0,21500.0,92395.965574,0.6542,1230.0,1752.0,0.8533,0.8362,Middle cost
985,219091,Dakota Wesleyan University,Mitchell,SD,57301-4398,4,33.0,38272.0,22388.0,18594.0,76324.792683,0.7355,1095.0,743.0,0.6839,0.8345,Middle cost
986,219198,Mount Marty College,Yankton,SD,57078-3724,4,33.0,38784.0,19682.0,17313.0,64795.605863,0.6922,1073.0,584.0,0.7122,0.762,Middle cost
987,219295,Presentation College,Aberdeen,SD,57401-1280,4,33.0,31998.0,20699.0,16118.0,61644.775041,0.9656,1050.0,681.0,0.6058,0.6784,Middle cost
988,219374,Sinte Gleska University,Mission,SD,57555-0105,4,43.0,19095.0,11906.0,,12450.654378,,,511.0,0.7667,0.0548,Lower cost
989,219383,University of Sioux Falls,Sioux Falls,SD,57105-1699,4,12.0,39234.0,20989.0,15750.0,75782.096128,0.9125,1135.0,1268.0,0.7289,0.8273,Middle cost
990,219505,American Baptist College,Nashville,TN,37207-9980,5,11.0,25136.0,22343.0,32000.0,21528.662338,,,123.0,0.6667,0.0163,Middle cost
991,219639,Baptist Memorial College of Health Sciences,Memphis,TN,38104,5,11.0,21002.0,12193.0,21580.0,39672.602041,0.5887,1105.0,1032.0,0.7724,0.5107,Middle cost
992,219709,Belmont University,Nashville,TN,37212-3757,5,11.0,50740.0,35861.0,17649.0,110626.41826,0.8247,1250.0,6620.0,0.8372,0.8051,Middle cost
